station_code,country,helcom_subbasin,helcom_l3,helcom_l4,ices_ecoregion,ospar_region,ospar_subregion,is_amap_area,is_helcom_area,is_ospar_area,station_name,station_longname,station_replacedby,station_asmtmimeparent,station_activefromdate,station_activeuntildate,station_programgovernance,station_governance,station_purpm,station_latitude,station_latituderange,station_longitude,station_longituderange,station_geometry,station_datatype,station_wltyp,station_mstat,station_notes,station_deprecated
4802,Norway,NA,NA,NA,Greater North Sea,2,Northern North Sea,FALSE,FALSE,TRUE,568 HI_568S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,58.41667,0.0045,0.6,0.00867,"GEOMETRYCOLLECTION(POINT(0.60000 58.41667),POLYGON((0.59133 58.42117,0.60867 58.42117,0.60867 58.41217,0.59133 58.41217,0.59133 58.42117)))",CS,CF,RH,NA,FALSE
4801,Norway,NA,NA,NA,Greater North Sea,2,Northern North Sea,FALSE,FALSE,TRUE,567 HI_567S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,58.41667,0.0045,1.75,0.00867,"GEOMETRYCOLLECTION(POINT(1.75000 58.41667),POLYGON((1.74133 58.42117,1.75867 58.42117,1.75867 58.41217,1.74133 58.41217,1.74133 58.42117)))",CS,CF,RH,NA,FALSE
5112,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,77C Borøy area,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.48333,0.009,9.16667,0.01716,"GEOMETRYCOLLECTION(POINT(9.16667 58.48333),POLYGON((9.14950 58.49233,9.18383 58.49233,9.18383 58.47433,9.14950 58.47433,9.14950 58.49233)))",CF,CF,RH,NA,FALSE
5110,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,77A Nordstrand,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.52367,1.6e-4,8.94183,3.4e-4,"GEOMETRYCOLLECTION(POINT(8.94183 58.52367),POLYGON((8.94150 58.52383,8.94217 58.52383,8.94217 58.52350,8.94150 58.52350,8.94150 58.52383)))",CF,CF,RH,NA,FALSE
5111,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,77B Borøy area,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.55,0.009,9.01667,0.01716,"GEOMETRYCOLLECTION(POINT(9.01667 58.55000),POLYGON((8.99950 58.55900,9.03383 58.55900,9.03383 58.54100,8.99950 58.54100,8.99950 58.55900)))",CF,CF,RH,NA,FALSE
5113,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,77F Borøy area,NA,NA,NA,1991,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.55,0.00267,9.01667,0.00516,"GEOMETRYCOLLECTION(POINT(9.01667 58.55000),POLYGON((9.01150 58.55267,9.02183 58.55267,9.02183 58.54733,9.01150 58.54733,9.01150 58.55267)))",CF,CF,RH,NA,FALSE
5109,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,76G Risøy,"76G Risøya, Risør",NA,NA,2001,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,58.728,0.00718,9.2755,0.01381,"GEOMETRYCOLLECTION(POINT(9.27550 58.72800),POLYGON((9.26169 58.73518,9.28931 58.73518,9.28931 58.72082,9.26169 58.72082,9.26169 58.73518)))",CF~EF,CF,RH,NA,FALSE
4854,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,76A2 Ukjent,"76A2 Risøya, Risør",NA,NA,2013,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.7327,0.00718,9.28104,0.01381,"GEOMETRYCOLLECTION(POINT(9.28104 58.73270),POLYGON((9.26723 58.73988,9.29485 58.73988,9.29485 58.72552,9.26723 58.72552,9.26723 58.73988)))",CF,CF,RH,NA,FALSE
5108,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,76A Risøy,"76A Risøya, Risør",NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.7327,0.00718,9.28104,0.01381,"GEOMETRYCOLLECTION(POINT(9.28104 58.73270),POLYGON((9.26723 58.73988,9.29485 58.73988,9.29485 58.72552,9.26723 58.72552,9.26723 58.73988)))",CF~EF,CF,RH,NA,FALSE
4828,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,750 HI_750S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,58.75,0.0045,9.66667,0.00866,"GEOMETRYCOLLECTION(POINT(9.66667 58.75000),POLYGON((9.65800 58.75450,9.67533 58.75450,9.67533 58.74550,9.65800 58.74550,9.65800 58.75450)))",CS,CF,RH,NA,FALSE
4803,Norway,NA,NA,NA,Greater North Sea,2,Northern North Sea,FALSE,FALSE,TRUE,569 HI_569S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,58.91667,0.0045,0.53333,0.00867,"GEOMETRYCOLLECTION(POINT(0.53333 58.91667),POLYGON((0.52467 58.92117,0.54200 58.92117,0.54200 58.91217,0.52467 58.91217,0.52467 58.92117)))",CS,CF,IH,NA,FALSE
4846,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,74G Langholmane,NA,NA,NA,2009,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.955,1.7e-4,9.86833,3.4e-4,"GEOMETRYCOLLECTION(POINT(9.86833 58.95500),POLYGON((9.86800 58.95517,9.86867 58.95517,9.86867 58.95483,9.86800 58.95483,9.86800 58.95517)))",EF,CF,RH,NA,FALSE
5107,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,74A Langholmane,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.955,1.7e-4,9.86833,3.4e-4,"GEOMETRYCOLLECTION(POINT(9.86833 58.95500),POLYGON((9.86800 58.95517,9.86867 58.95517,9.86867 58.95483,9.86800 58.95483,9.86800 58.95517)))",CF,CF,RH,NA,FALSE
4867,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,03A Tisler,NA,NA,NA,1982,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,58.98,1.7e-4,10.95833,3.4e-4,"GEOMETRYCOLLECTION(POINT(10.95833 58.98000),POLYGON((10.95800 58.98017,10.95867 58.98017,10.95867 58.97983,10.95800 58.97983,10.95800 58.98017)))",CF,CF,RH,NA,FALSE
5105,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,71G Fugløyskjær,"71G Fugløyskjær, Outer Langesundfjord",NA,NA,2001,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,58.98496,0.00718,9.80458,0.01391,"GEOMETRYCOLLECTION(POINT(9.80458 58.98496),POLYGON((9.79067 58.99214,9.81849 58.99214,9.81849 58.97778,9.79067 58.97778,9.79067 58.99214)))",CF~EF,CF,RH,NA,FALSE
4827,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,739 HI_739S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,59,0.0045,10.7,0.00867,"GEOMETRYCOLLECTION(POINT(10.70000 59.00000),POLYGON((10.69133 59.00450,10.70867 59.00450,10.70867 58.99550,10.69133 58.99550,10.69133 59.00450)))",CS,CF,RH,NA,FALSE
4763,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36S Færder area,"36S Tjøme area, Outer Oslofjord",4979,NA,1990,1990,National~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.00667,8.3e-4,10.69333,0.00167,"GEOMETRYCOLLECTION(POINT(10.69333 59.00667),POLYGON((10.69167 59.00750,10.69500 59.00750,10.69500 59.00583,10.69167 59.00583,10.69167 59.00750)))",CS,NA,RH,NA,FALSE
5104,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,71A Bjørkøya (Risøyodden),"71A Bjørkøya, Langesundfjord",NA,NA,1981,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.02333,0.00719,9.75367,0.01392,"GEOMETRYCOLLECTION(POINT(9.75367 59.02333),POLYGON((9.73974 59.03052,9.76759 59.03052,9.76759 59.01615,9.73974 59.01615,9.73974 59.03052)))",CF,CF,RH,NA,FALSE
4766,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36SA Færder area,NA,NA,NA,1986,NA,National,Norwegian Institute of Water Research  (NIVA),NA,59.02467,0.036,10.67333,0.22734,"GEOMETRYCOLLECTION(POINT(10.67333 59.02467),POLYGON((10.44600 59.06067,10.90067 59.06067,10.90067 58.98867,10.44600 58.98867,10.44600 59.06067)))",NA,NA,B,Deprecated - see comments,TRUE
4762,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36S Færder area,"36S Tjøme area, Outer Oslofjord",4979,NA,1986,1986,National~OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.02583,8.4e-4,10.54983,0.00167,"GEOMETRYCOLLECTION(POINT(10.54983 59.02583),POLYGON((10.54817 59.02667,10.55150 59.02667,10.55150 59.02500,10.54817 59.02500,10.54817 59.02667)))",CS,NA,RH,NA,FALSE
4975,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36A Færder,"36A Tjøme, Outer Oslofjord",4850,NA,1981,2017,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.0274,0.00718,10.525,0.01393,"GEOMETRYCOLLECTION(POINT(10.52500 59.02740),POLYGON((10.51107 59.03458,10.53893 59.03458,10.53893 59.02022,10.51107 59.02022,10.51107 59.03458)))",CF,CF,RH,NA,FALSE
4978,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36G Færder,"36G Færder, Outer Oslofjord",NA,NA,1991,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.02776,0.00718,10.5256,0.01393,"GEOMETRYCOLLECTION(POINT(10.52560 59.02776),POLYGON((10.51167 59.03494,10.53953 59.03494,10.53953 59.02058,10.51167 59.02058,10.51167 59.03494)))",CF~EF,CF,RH,NA,FALSE
4976,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36B Færder area,"36B Tjøme, Outer Oslofjord",NA,NA,1981,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.0405,0.08977,10.43583,0.17419,"GEOMETRYCOLLECTION(POINT(10.43583 59.04050),POLYGON((10.26164 59.13027,10.61002 59.13027,10.61002 58.95073,10.26164 58.95073,10.26164 59.13027)))",CF~EF,CF,RH,NA,FALSE
4977,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36F Færder area,"36F Tjøme, Outer Oslofjord",NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.0405,0.08977,10.43583,0.17419,"GEOMETRYCOLLECTION(POINT(10.43583 59.04050),POLYGON((10.26164 59.13027,10.61002 59.13027,10.61002 58.95073,10.26164 58.95073,10.26164 59.13027)))",CF~EF,CF,RH,NA,FALSE
4979,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36S Færder area,"36S Tjøme area, Outer Oslofjord",NA,NA,1996,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.04167,8.3e-4,10.77667,0.00166,"GEOMETRYCOLLECTION(POINT(10.77667 59.04167),POLYGON((10.77500 59.04250,10.77833 59.04250,10.77833 59.04083,10.77500 59.04083,10.77500 59.04250)))",CS,CF,RH,NA,FALSE
5106,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,73A Lyngholmen,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.044670000000004,1.6e-4,10.29533,3.4e-4,"GEOMETRYCOLLECTION(POINT(10.29533 59.04467),POLYGON((10.29500 59.04483,10.29567 59.04483,10.29567 59.04450,10.29500 59.04450,10.29500 59.04483)))",CF,CF,RH,NA,FALSE
5035,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I712 Gjemesholmen,"I712 Croftholmen, Langesundfjord",NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.04533,0.00719,9.70683,0.01394,"GEOMETRYCOLLECTION(POINT(9.70683 59.04533),POLYGON((9.69290 59.05252,9.72077 59.05252,9.72077 59.03815,9.69290 59.03815,9.69290 59.05252)))",CF,CF,IH,NA,FALSE
4853,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,71B Grenlandsfjorden Breviks area,"71B Stathelle area, Langesundfjord",NA,NA,2013,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.0465,0.08977,9.70275,0.17422,"GEOMETRYCOLLECTION(POINT(9.70275 59.04650),POLYGON((9.52853 59.13627,9.87697 59.13627,9.87697 58.95673,9.52853 58.95673,9.52853 59.13627)))",CF,CF,IH,NA,FALSE
5036,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I713 Strømtangen,NA,NA,NA,2002,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.05033,1.7e-4,9.69167,3.3e-4,"GEOMETRYCOLLECTION(POINT(9.69167 59.05033),POLYGON((9.69133 59.05050,9.69200 59.05050,9.69200 59.05017,9.69133 59.05017,9.69133 59.05050)))",CF,CF,IH,NA,FALSE
10923,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I714 Brevik church,"I714 Sylterøya, Langesundfjord",NA,NA,2015,NA,OSPAR CEMP,Norwegian Institute of Water Research  (NIVA),S~T,59.0514,0.00718,9.70384,0.01394,"GEOMETRYCOLLECTION(POINT(9.70384 59.05140),POLYGON((9.68990 59.05858,9.71778 59.05858,9.71778 59.04422,9.68990 59.04422,9.68990 59.05858)))",CF,CF,RH,NA,FALSE
5034,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I711 Steinholmen,NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.05183,1.7e-4,9.677,3.3e-4,"GEOMETRYCOLLECTION(POINT(9.67700 59.05183),POLYGON((9.67667 59.05200,9.67733 59.05200,9.67733 59.05167,9.67667 59.05167,9.67667 59.05200)))",CF,CF,IH,NA,FALSE
4847,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,02B Kirkøy (north),"02B Kirkøy, Hvaler",NA,NA,2013,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.06482,0.08977,10.97354,0.17432,"GEOMETRYCOLLECTION(POINT(10.97354 59.06482),POLYGON((10.79922 59.15459,11.14786 59.15459,11.14786 58.97505,10.79922 58.97505,10.79922 59.15459)))",CF,CF,RH,NA,FALSE
4850,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,36A1 Tjøme,"36A Tjøme, Outer Oslofjord",NA,NA,2013,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.07357,0.00718,10.42522,0.01395,"GEOMETRYCOLLECTION(POINT(10.42522 59.07357),POLYGON((10.41127 59.08075,10.43917 59.08075,10.43917 59.06639,10.41127 59.06639,10.41127 59.08075)))",CF,CF,RH,NA,FALSE
5020,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I024 Kirkøy (north west),"I024 Kirkøy, Hvaler",NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.07905,0.00718,10.98734,0.01395,"GEOMETRYCOLLECTION(POINT(10.98734 59.07905),POLYGON((10.97339 59.08623,11.00129 59.08623,11.00129 59.07187,10.97339 59.07187,10.97339 59.08623)))",CF,CE,RH,NA,FALSE
4865,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,01A Sponvika,NA,NA,NA,1982,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.0885,1.7e-4,11.22617,3.3e-4,"GEOMETRYCOLLECTION(POINT(11.22617 59.08850),POLYGON((11.22583 59.08867,11.22650 59.08867,11.22650 59.08833,11.22583 59.08833,11.22583 59.08867)))",CF,CF,RH,NA,FALSE
5005,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I001 Sponvikskansen,NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.09017,1.6e-4,11.21017,3.3e-4,"GEOMETRYCOLLECTION(POINT(11.21017 59.09017),POLYGON((11.20983 59.09033,11.21050 59.09033,11.21050 59.09000,11.20983 59.09000,11.20983 59.09033)))",CF,CF,RH,NA,FALSE
5019,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I023 Singlekalven (south),"I023 Singlekalven, Hvaler",NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.09511,0.00718,11.13678,0.01396,"GEOMETRYCOLLECTION(POINT(11.13678 59.09511),POLYGON((11.12282 59.10229,11.15074 59.10229,11.15074 59.08793,11.12282 59.08793,11.12282 59.10229)))",CF,CF,RH,NA,FALSE
5016,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I011 Kråkenebbet,NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.10083,1.7e-4,11.28883,3.4e-4,"GEOMETRYCOLLECTION(POINT(11.28883 59.10083),POLYGON((11.28850 59.10100,11.28917 59.10100,11.28917 59.10067,11.28850 59.10067,11.28850 59.10100)))",CF,CF,RH,NA,FALSE
5018,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I022 West Damholmen,NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.10183,1.7e-4,11.04483,3.4e-4,"GEOMETRYCOLLECTION(POINT(11.04483 59.10183),POLYGON((11.04450 59.10200,11.04517 59.10200,11.04517 59.10167,11.04450 59.10167,11.04450 59.10200)))",CF,CE,RH,NA,FALSE
4866,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,02A Fugleskjær,NA,NA,NA,1982,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.115,1.7e-4,10.98333,3.4e-4,"GEOMETRYCOLLECTION(POINT(10.98333 59.11500),POLYGON((10.98300 59.11517,10.98367 59.11517,10.98367 59.11483,10.98300 59.11483,10.98300 59.11517)))",CF,CE,RH,NA,FALSE
5017,Norway,NA,NA,NA,Greater North Sea,2,Skagerrak and Kattegat,FALSE,FALSE,TRUE,I021 Kjøkø (south),NA,NA,NA,1995,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.12983,1.7e-4,10.95183,3.4e-4,"GEOMETRYCOLLECTION(POINT(10.95183 59.12983),POLYGON((10.95150 59.13000,10.95217 59.13000,10.95217 59.12967,10.95150 59.12967,10.95150 59.13000)))",CF,CE,RH,NA,FALSE
4804,Norway,NA,NA,NA,Greater North Sea,2,Northern North Sea,FALSE,FALSE,TRUE,570 HI_570S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,59.25,0.0045,0.73333,0.00884,"GEOMETRYCOLLECTION(POINT(0.73333 59.25000),POLYGON((0.72450 59.25450,0.74217 59.25450,0.74217 59.24550,0.72450 59.24550,0.72450 59.25450)))",CS,CF,RH,NA,FALSE
4895,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,220G Smørstakk,"220G Smørstakk, Karmsund",4896,NA,1997,2003,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.25133,1.7e-4,5.35083,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.35083 59.25133),POLYGON((5.35050 59.25150,5.35117 59.25150,5.35117 59.25117,5.35050 59.25117,5.35050 59.25150)))",CF~EF,CF,RH,NA,FALSE
4897,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,220GA Smørstakk,NA,NA,NA,1997,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,59.2525,0.00267,5.35183,0.00534,"GEOMETRYCOLLECTION(POINT(5.35183 59.25250),POLYGON((5.34650 59.25517,5.35717 59.25517,5.35717 59.24983,5.34650 59.24983,5.34650 59.25517)))",NA,NA,RH,Deprecated - see comments,TRUE
4896,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,220G Smørstakk,"220G Smørstakk, Karmsund",NA,NA,2004,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.25367,1.6e-4,5.35283,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.35283 59.25367),POLYGON((5.35250 59.25383,5.35317 59.25383,5.35317 59.25350,5.35250 59.25350,5.35250 59.25383)))",CF~EF,CF,RH,NA,FALSE
4899,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,221G Stangeland,NA,NA,NA,1998,1999,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.27017,1.6e-4,5.33,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.33000 59.27017),POLYGON((5.32967 59.27033,5.33033 59.27033,5.33033 59.27000,5.32967 59.27000,5.32967 59.27033)))",CF~EF,CF,IH,NA,FALSE
4898,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,221A Stangeland,NA,NA,NA,1998,1999,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.277,1.7e-4,5.32833,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.32833 59.27700),POLYGON((5.32800 59.27717,5.32867 59.27717,5.32867 59.27683,5.32800 59.27683,5.32800 59.27717)))",CF,CF,RH,NA,FALSE
4900,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,222A Kopervik harbour,NA,NA,NA,2000,2000,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.283,1.7e-4,5.31567,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.31567 59.28300),POLYGON((5.31533 59.28317,5.31600 59.28317,5.31600 59.28283,5.31533 59.28283,5.31533 59.28317)))",CF,CF,RH,NA,FALSE
4906,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227A2 Høgevarde,"227A Melandholmen-Høgevarde area, Mid Karmsundet",4679,NA,2000,2005,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.322,5e-4,5.31883,8.4e-4,"GEOMETRYCOLLECTION(POINT(5.31883 59.32200),POLYGON((5.31800 59.32250,5.31967 59.32250,5.31967 59.32150,5.31800 59.32150,5.31800 59.32250)))",CF,CF,IH,NA,FALSE
4679,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227A2 Høgevarde,"227A Melandholmen-Høgevarde area, Mid Karmsundet",NA,NA,2006,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.32233,5e-4,5.31883,8.4e-4,"GEOMETRYCOLLECTION(POINT(5.31883 59.32233),POLYGON((5.31800 59.32283,5.31967 59.32283,5.31967 59.32183,5.31800 59.32183,5.31800 59.32283)))",CF,CF,IH,NA,FALSE
4907,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227AA Melandholmen-Høgevarde area,NA,NA,NA,1998,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,59.326,0.0135,5.3175,0.0265,"GEOMETRYCOLLECTION(POINT(5.31750 59.32600),POLYGON((5.29100 59.33950,5.34400 59.33950,5.34400 59.31250,5.29100 59.31250,5.29100 59.33950)))",NA,NA,IH,Deprecated - see comments,TRUE
4780,Norway,NA,NA,NA,Greater North Sea,2,Northern North Sea,FALSE,FALSE,TRUE,488 HI_488S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,59.33333,0.0045,2.75,0.00883,"GEOMETRYCOLLECTION(POINT(2.75000 59.33333),POLYGON((2.74117 59.33783,2.75883 59.33783,2.75883 59.32883,2.74117 59.32883,2.74117 59.33783)))",CS,CF,B,NA,FALSE
4779,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,482 HI_482S,NA,NA,NA,1990,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),S,59.33333,0.0045,3.83333,0.00884,"GEOMETRYCOLLECTION(POINT(3.83333 59.33333),POLYGON((3.82450 59.33783,3.84217 59.33783,3.84217 59.32883,3.82450 59.32883,3.82450 59.33783)))",CS,CF,RH,NA,FALSE
4908,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227G1 Melandholmen,"227G2 Melandsholmen, Mid Karmsundet",4680,NA,1991,2014,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.3335,1.7e-4,5.315,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.31500 59.33350),POLYGON((5.31467 59.33367,5.31533 59.33367,5.31533 59.33333,5.31467 59.33333,5.31467 59.33367)))",CF~EF,CF,IH,NA,FALSE
4905,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227A1 Melandholmen,"227A Melandholmen-Høgevarde area, Mid Karmsundet",4679,NA,1998,1999,OSPAR,Norwegian Institute of Water Research  (NIVA),S~T,59.3335,1.7e-4,5.315,3.3e-4,"GEOMETRYCOLLECTION(POINT(5.31500 59.33350),POLYGON((5.31467 59.33367,5.31533 59.33367,5.31533 59.33333,5.31467 59.33333,5.31467 59.33367)))",CF,CF,IH,NA,FALSE
4910,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227GA Melandholmen-Flatskjær,NA,NA,NA,1991,NA,OSPAR,Norwegian Institute of Water Research  (NIVA),NA,59.33733,0.00634,5.3125,0.01233,"GEOMETRYCOLLECTION(POINT(5.31250 59.33733),POLYGON((5.30017 59.34367,5.32483 59.34367,5.32483 59.33100,5.30017 59.33100,5.30017 59.34367)))",NA,NA,RH,Deprecated - see comments,TRUE
4909,Norway,NA,NA,NA,Greater North Sea,2,Norwegian Trench,FALSE,FALSE,TRUE,227G2 Flatskjær,"227G2 Melandsholmen, Mid Karmsundet",4680,NA,2003,2005,OSPAR,Norwegian Institute of Water Research  (NIVA),B~S~T,59.33933,1.7e-4,5.31133,3.4e-4,"GEOMETRYCOLLECTION(POINT(5.31133 59.33933),POLYGON((5.31100 59.33950,5.31167 59.33950,5.31167 59.33917,5.31100 59.33917,5.31100 59.33950)))",CF~EF,CF,IH,NA,FALSE
