"","country","station_code","station_name","sample_latitude","sample_longitude","year","date","species","sex","n_individual","subseries","sample","determinand","matrix","basis","unit","value","censoring","limit_detection","limit_quantification","uncertainty","unit_uncertainty","method_pretreatment","method_analysis","method_extraction","targets_group"
"511","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12298,"PFOS","LI","W","ug/kg",16,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"512","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12299,"CD","LI","W","mg/kg",0.019,"",NA,NA,20,"%",NA,NA,NA,"CD"
"513","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12299,"PFOS","LI","W","ug/kg",4.6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"514","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12300,"CD","LI","W","mg/kg",0.02,"",NA,NA,20,"%",NA,NA,NA,"CD"
"515","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12300,"PFOS","LI","W","ug/kg",17,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"516","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12301,"CD","LI","W","mg/kg",0.015,"",NA,NA,20,"%",NA,NA,NA,"CD"
"517","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12301,"PFOS","LI","W","ug/kg",6.2,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"518","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12302,"CD","LI","W","mg/kg",0.023,"",NA,NA,20,"%",NA,NA,NA,"CD"
"519","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12302,"PFOS","LI","W","ug/kg",2.1,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"520","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12303,"CD","LI","W","mg/kg",0.028,"",NA,NA,20,"%",NA,NA,NA,"CD"
"521","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12303,"PFOS","LI","W","ug/kg",2.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"522","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12304,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"523","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12304,"PFOS","LI","W","ug/kg",2,"Q",NA,2,25,"%",NA,NA,NA,"PFOS"
"524","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12305,"CD","LI","W","mg/kg",0.013,"",NA,NA,20,"%",NA,NA,NA,"CD"
"525","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2009,"2009-10-15","Gadus morhua",NA,1,NA,12305,"PFOS","LI","W","ug/kg",24,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"526","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12311,"CD","LI","W","mg/kg",0.039,"",NA,NA,20,"%",NA,NA,NA,"CD"
"527","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12311,"PFOS","LI","W","ug/kg",9.2,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"528","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12312,"CD","LI","W","mg/kg",0.067,"",NA,NA,20,"%",NA,NA,NA,"CD"
"529","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12312,"PFOS","LI","W","ug/kg",41,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"530","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12313,"CD","LI","W","mg/kg",0.044,"",NA,NA,20,"%",NA,NA,NA,"CD"
"531","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12313,"PFOS","LI","W","ug/kg",33,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"532","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12314,"CD","LI","W","mg/kg",0.101,"",NA,NA,20,"%",NA,NA,NA,"CD"
"533","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12314,"PFOS","LI","W","ug/kg",17,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"534","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12315,"CD","LI","W","mg/kg",0.036,"",NA,NA,20,"%",NA,NA,NA,"CD"
"535","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12315,"PFOS","LI","W","ug/kg",108,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"536","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12316,"CD","LI","W","mg/kg",0.029,"",NA,NA,20,"%",NA,NA,NA,"CD"
"537","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12316,"PFOS","LI","W","ug/kg",20,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"538","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12317,"CD","LI","W","mg/kg",0.047,"",NA,NA,20,"%",NA,NA,NA,"CD"
"539","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12317,"PFOS","LI","W","ug/kg",24,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"540","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12318,"CD","LI","W","mg/kg",0.045,"",NA,NA,20,"%",NA,NA,NA,"CD"
"541","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12318,"PFOS","LI","W","ug/kg",30,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"542","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12319,"CD","LI","W","mg/kg",0.038,"",NA,NA,20,"%",NA,NA,NA,"CD"
"543","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12319,"PFOS","LI","W","ug/kg",26,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"544","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12320,"CD","LI","W","mg/kg",0.053,"",NA,NA,20,"%",NA,NA,NA,"CD"
"545","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12320,"PFOS","LI","W","ug/kg",20,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"546","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12321,"CD","LI","W","mg/kg",0.04,"",NA,NA,20,"%",NA,NA,NA,"CD"
"547","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12321,"PFOS","LI","W","ug/kg",16,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"548","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12322,"CD","LI","W","mg/kg",0.033,"",NA,NA,20,"%",NA,NA,NA,"CD"
"549","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12322,"PFOS","LI","W","ug/kg",31,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"550","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12323,"CD","LI","W","mg/kg",0.098,"",NA,NA,20,"%",NA,NA,NA,"CD"
"551","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12323,"PFOS","LI","W","ug/kg",6.2,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"552","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12324,"CD","LI","W","mg/kg",0.049,"",NA,NA,20,"%",NA,NA,NA,"CD"
"553","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12324,"PFOS","LI","W","ug/kg",10,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"554","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12325,"CD","LI","W","mg/kg",0.037,"",NA,NA,20,"%",NA,NA,NA,"CD"
"555","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12325,"PFOS","LI","W","ug/kg",17,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"556","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12326,"CD","LI","W","mg/kg",0.087,"",NA,NA,20,"%",NA,NA,NA,"CD"
"557","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12326,"PFOS","LI","W","ug/kg",4.9,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"558","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12327,"CD","LI","W","mg/kg",0.096,"",NA,NA,20,"%",NA,NA,NA,"CD"
"559","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12327,"PFOS","LI","W","ug/kg",8.7,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"560","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12328,"CD","LI","W","mg/kg",0.016,"",NA,NA,20,"%",NA,NA,NA,"CD"
"561","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12328,"PFOS","LI","W","ug/kg",11,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"562","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12329,"CD","LI","W","mg/kg",0.175,"",NA,NA,20,"%",NA,NA,NA,"CD"
"563","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12329,"PFOS","LI","W","ug/kg",3.3,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"564","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12330,"CD","LI","W","mg/kg",0.715,"",NA,NA,20,"%",NA,NA,NA,"CD"
"565","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12330,"PFOS","LI","W","ug/kg",10,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"566","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12331,"CD","LI","W","mg/kg",0.09,"",NA,NA,20,"%",NA,NA,NA,"CD"
"567","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12331,"PFOS","LI","W","ug/kg",25,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"568","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12332,"CD","LI","W","mg/kg",0.168,"",NA,NA,20,"%",NA,NA,NA,"CD"
"569","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12332,"PFOS","LI","W","ug/kg",6.9,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"570","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12333,"CD","LI","W","mg/kg",0.07,"",NA,NA,20,"%",NA,NA,NA,"CD"
"571","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12333,"PFOS","LI","W","ug/kg",2.6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"572","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12334,"CD","LI","W","mg/kg",0.073,"",NA,NA,20,"%",NA,NA,NA,"CD"
"573","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12334,"PFOS","LI","W","ug/kg",1.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"574","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12335,"CD","LI","W","mg/kg",0.31,"",NA,NA,20,"%",NA,NA,NA,"CD"
"575","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2010,"2010-10-15","Gadus morhua",NA,1,NA,12335,"PFOS","LI","W","ug/kg",8.6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"576","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12341,"CD","LI","W","mg/kg",0.242,"",NA,NA,20,"%",NA,NA,NA,"CD"
"577","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12341,"PFOS","LI","W","ug/kg",6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"578","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12342,"CD","LI","W","mg/kg",0.144,"",NA,NA,20,"%",NA,NA,NA,"CD"
"579","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12342,"PFOS","LI","W","ug/kg",1.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"580","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12343,"CD","LI","W","mg/kg",0.146,"",NA,NA,20,"%",NA,NA,NA,"CD"
"581","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12343,"PFOS","LI","W","ug/kg",5.7,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"582","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12344,"CD","LI","W","mg/kg",0.16,"",NA,NA,20,"%",NA,NA,NA,"CD"
"583","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12344,"PFOS","LI","W","ug/kg",9.9,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"584","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12345,"CD","LI","W","mg/kg",0.039,"",NA,NA,20,"%",NA,NA,NA,"CD"
"585","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12345,"PFOS","LI","W","ug/kg",1.4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"586","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12346,"CD","LI","W","mg/kg",0.161,"",NA,NA,20,"%",NA,NA,NA,"CD"
"587","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12346,"PFOS","LI","W","ug/kg",7.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"588","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12347,"CD","LI","W","mg/kg",0.045,"",NA,NA,20,"%",NA,NA,NA,"CD"
"589","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12347,"PFOS","LI","W","ug/kg",5.1,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"590","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12348,"CD","LI","W","mg/kg",0.11,"",NA,NA,20,"%",NA,NA,NA,"CD"
"591","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12348,"PFOS","LI","W","ug/kg",22,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"592","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12349,"CD","LI","W","mg/kg",0.073,"",NA,NA,20,"%",NA,NA,NA,"CD"
"593","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12349,"PFOS","LI","W","ug/kg",4.3,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"594","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12350,"CD","LI","W","mg/kg",0.213,"",NA,NA,20,"%",NA,NA,NA,"CD"
"595","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12350,"PFOS","LI","W","ug/kg",14,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"596","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12351,"CD","LI","W","mg/kg",0.177,"",NA,NA,20,"%",NA,NA,NA,"CD"
"597","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12351,"PFOS","LI","W","ug/kg",11,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"598","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12352,"CD","LI","W","mg/kg",0.107,"",NA,NA,20,"%",NA,NA,NA,"CD"
"599","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12352,"PFOS","LI","W","ug/kg",3.9,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"600","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12353,"CD","LI","W","mg/kg",0.131,"",NA,NA,20,"%",NA,NA,NA,"CD"
"601","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12353,"PFOS","LI","W","ug/kg",3.5,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"602","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12354,"CD","LI","W","mg/kg",0.108,"",NA,NA,20,"%",NA,NA,NA,"CD"
"603","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12354,"PFOS","LI","W","ug/kg",12,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"604","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12355,"CD","LI","W","mg/kg",0.118,"",NA,NA,20,"%",NA,NA,NA,"CD"
"605","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12355,"PFOS","LI","W","ug/kg",11,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"606","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12356,"CD","LI","W","mg/kg",0.042,"",NA,NA,20,"%",NA,NA,NA,"CD"
"607","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12356,"PFOS","LI","W","ug/kg",1.9,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"608","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12357,"CD","LI","W","mg/kg",0.045,"",NA,NA,20,"%",NA,NA,NA,"CD"
"609","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12357,"PFOS","LI","W","ug/kg",4.4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"610","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12358,"CD","LI","W","mg/kg",0.058,"",NA,NA,20,"%",NA,NA,NA,"CD"
"611","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12358,"PFOS","LI","W","ug/kg",1.7,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"612","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12359,"CD","LI","W","mg/kg",0.052,"",NA,NA,20,"%",NA,NA,NA,"CD"
"613","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12359,"PFOS","LI","W","ug/kg",6,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"614","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12360,"CD","LI","W","mg/kg",0.056,"",NA,NA,20,"%",NA,NA,NA,"CD"
"615","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12360,"PFOS","LI","W","ug/kg",2.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"616","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12361,"CD","LI","W","mg/kg",0.162,"",NA,NA,20,"%",NA,NA,NA,"CD"
"617","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12361,"PFOS","LI","W","ug/kg",7.5,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"618","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12362,"CD","LI","W","mg/kg",0.178,"",NA,NA,20,"%",NA,NA,NA,"CD"
"619","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12362,"PFOS","LI","W","ug/kg",7.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"620","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12363,"CD","LI","W","mg/kg",0.04,"",NA,NA,20,"%",NA,NA,NA,"CD"
"621","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12363,"PFOS","LI","W","ug/kg",3,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"622","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12364,"CD","LI","W","mg/kg",0.036,"",NA,NA,20,"%",NA,NA,NA,"CD"
"623","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12364,"PFOS","LI","W","ug/kg",4.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"624","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12365,"CD","LI","W","mg/kg",0.134,"",NA,NA,20,"%",NA,NA,NA,"CD"
"625","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2011,"2011-10-15","Gadus morhua",NA,1,NA,12365,"PFOS","LI","W","ug/kg",4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"626","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12371,"CD","LI","W","mg/kg",0.13,"",NA,NA,20,"%",NA,NA,NA,"CD"
"627","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12372,"CD","LI","W","mg/kg",0.12,"",NA,NA,20,"%",NA,NA,NA,"CD"
"628","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12373,"CD","LI","W","mg/kg",0.11,"",NA,NA,20,"%",NA,NA,NA,"CD"
"629","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12374,"CD","LI","W","mg/kg",0.23,"",NA,NA,20,"%",NA,NA,NA,"CD"
"630","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12376,"CD","LI","W","mg/kg",0.22,"",NA,NA,20,"%",NA,NA,NA,"CD"
"631","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12376,"PFOS","LI","W","ug/kg",1.4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"632","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12378,"CD","LI","W","mg/kg",0.27,"",NA,NA,20,"%",NA,NA,NA,"CD"
"633","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12379,"CD","LI","W","mg/kg",0.14,"",NA,NA,20,"%",NA,NA,NA,"CD"
"634","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12379,"PFOS","LI","W","ug/kg",3.1,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"635","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2012,"2012-10-15","Gadus morhua",NA,1,NA,12381,"CD","LI","W","mg/kg",0.055,"",NA,NA,20,"%",NA,NA,NA,"CD"
